tweet_id,reply_id
1533977430183989248,1534114964558041088
1533977430183989248,1534104857044561923
1533977430183989248,1533984760279797762
1533977430183989248,1534013691892465664
1533977430183989248,1534029747759599621
1533977430183989248,1534032637844668416
1533977430183989248,1534033048790081536
1533977430183989248,1534051842870632451
1533977430183989248,1534037111648751619
1533977430183989248,1534037127083839488
1533977430183989248,1534037175053991940
1533977430183989248,1534039798767407105
1533977430183989248,1534042065348222976
1533977430183989248,1534045589385752577
1533977430183989248,1534046037018660864
1533977430183989248,1534046501437161472
1533977430183989248,1534040442446172165
1533977430183989248,1534053592948154368
1533977430183989248,1534057564891189249
1533977430183989248,1534058754043482114
1533977430183989248,1534059080951767040
1533977430183989248,1534059805450567680
1533977430183989248,1534068205483749376
1533977430183989248,1534070319132119041
1533977430183989248,1534061393846099970
1533977430183989248,1534063289793232897
1533977430183989248,1534063815972757504
1533977430183989248,1534064215798996993
1533977430183989248,1534064707157389312
1533977430183989248,1534065136872325120
1533977430183989248,1534065189728944129
1533977430183989248,1534066503124934657
1533977430183989248,1534067355357257728
1533977430183989248,1534068282499682306
1533977430183989248,1534068562805018624
1533977430183989248,1534069372175646720
1533977430183989248,1534070228367310851
1533977430183989248,1534072874650181632
1533977430183989248,1534073910869864453
1533977430183989248,1534074743871225857
1533977430183989248,1534074866432761856
1533977430183989248,1534077305856962560
1533977430183989248,1534077517329481729
1533977430183989248,1534077551479496704
1533977430183989248,1534077679284244480
1533977430183989248,1534077758644666368
1533977430183989248,1534079400580349952
1533977430183989248,1534080576424116225
1533977430183989248,1534080731009454080
1533977430183989248,1534080879462588417
1533977430183989248,1534081104138883072
1533977430183989248,1534081182333296641
1533977430183989248,1534084965335552000
1533977430183989248,1534085444526292993
1533977430183989248,1534086835860910081
1533977430183989248,1534086839723859968
1533977430183989248,1534088179866902529
1533977430183989248,1534088353775333377
1533977430183989248,1534089759676633089
1533977430183989248,1534090198677704704
1533977430183989248,1534090378315440128
1533977430183989248,1534092641402486784
1533977430183989248,1534100462735183874
1533977430183989248,1534098646622474241
1533977430183989248,1534099484564672512
1533977430183989248,1534108949255008257
1533977430183989248,1534110575613059072
1533977430183989248,1534111805022384128
1533977430183989248,1534112969646383104
