tweet_id,reply_id
1444874924838035460,1444909375743832064
1444874924838035460,1444913842253926402
1444874924838035460,1445016640647835654
1507055057782685704,1507055659312988168
1456639623225085956,1456642174242725892
1456639623225085956,1456881724441436163
1456639623225085956,1456644880663523343
1456639623225085956,1456644055098658820
1503678974286868486,1503687604453232645
1503678974286868486,1503777950142980096
1503661277759033345,1503685477974646786
1448903205409247252,1448905461768540162
1448903205409247252,1448903794541187084
1448903205409247252,1448907293102428188
1448903205409247252,1449044642905874443
1448903205409247252,1449130079271915520
1445505604261343232,1445506483106443271
1445505604261343232,1445581901142499335
1445505604261343232,1445795277097558020
1445505604261343232,1445798763247845377
1445505604261343232,1445799356423188481
1466369332305399810,1466370710922797059
1466369332305399810,1466371347139940354
1466369332305399810,1466372677678084096
1466369332305399810,1466376383505084420
1466369332305399810,1466385813734842378
1466369332305399810,1466387205132324864
1466369332305399810,1466396547688583170
1466369332305399810,1466397821830148098
1466369332305399810,1466403365932437510
1466369332305399810,1466409214734213127
1466369332305399810,1466429446756384779
1466369332305399810,1466434742279196679
1466369332305399810,1466481867767570433
1466369332305399810,1466484586880409602
1466369332305399810,1466506030347608073
1466369332305399810,1466512406184665090
1466369332305399810,1466457000498413569
1466369332305399810,1466458652844470273
1466369332305399810,1466492941329965062
1466369332305399810,1466516207155261457
1466369332305399810,1466517152022863874
1466369332305399810,1466517168468770820
1466369332305399810,1466528956060946440
1466369332305399810,1466532910245330954
1466369332305399810,1466535522583547905
1466369332305399810,1466550784238096387
1466369332305399810,1466590985077420034
1466369332305399810,1466592081900564481
1466369332305399810,1466651633241235457
1466369332305399810,1466660451832401922
1466369332305399810,1466662388019642370
1466369332305399810,1466681728056111107
1466369332305399810,1466689716183617538
1466369332305399810,1466726246495182850
1466369332305399810,1466727127957610496
1466369332305399810,1466728154849021958
1466369332305399810,1466731915701014534
1466369332305399810,1466821047710269443
1466369332305399810,1466850042585747457
1466369332305399810,1467371217808154626
1466369332305399810,1469157083664769026
1466369332305399810,1466377167131000839
1466369332305399810,1466378442098814980
1466369332305399810,1466378884526583820
1466369332305399810,1466379117876633600
1466369332305399810,1466386754806722571
1466369332305399810,1466397189937287177
1466369332305399810,1466378801500336129
1466369332305399810,1466382741520404482
1466369332305399810,1466386370310680583
1466369332305399810,1466393684065280001
1466369332305399810,1466397667093843969
1466369332305399810,1466398967663636488
1466369332305399810,1466408319262896128
1466369332305399810,1466451807845208069
1466369332305399810,1466456073792012293
1466369332305399810,1466490230945497095
1466369332305399810,1466491204691013635
1466369332305399810,1466493854610247683
1466369332305399810,1466495681003151371
1466369332305399810,1466496054451490821
1466369332305399810,1466496100861362181
1466369332305399810,1466496323105038340
1466369332305399810,1466504786178723847
1466369332305399810,1466508104112218112
1466369332305399810,1466511030524301324
1466369332305399810,1466512624661807106
1466369332305399810,1466493595519758338
1466369332305399810,1466513550097190912
1466369332305399810,1466520373168680967
1466369332305399810,1466523268127543306
1466369332305399810,1466525900057583629
1466369332305399810,1466528063500529664
1466369332305399810,1466534263608672257
1466369332305399810,1466538322793316353
1466369332305399810,1466555324081623049
1466369332305399810,1466584955786391555
1466369332305399810,1466652090621517833
1466369332305399810,1466657891515916289
1466369332305399810,1466658590677155841
1466369332305399810,1466660681009307652
1466369332305399810,1466670366370275330
1466369332305399810,1466708964113059842
1466369332305399810,1466710905836683265
1466369332305399810,1466728122674515969
1466369332305399810,1466728527613640705
1466369332305399810,1466739254994907139
1466369332305399810,1466740635843637252
1466369332305399810,1466740832938119168
1466369332305399810,1466832004746522624
1466369332305399810,1467189225183494148
1466369332305399810,1467423474583056384
1466369332305399810,1466370055978029063
1448609869670633484,1448615320420331531
1448609869670633484,1448633914734649349
1448609869670633484,1448661581965840395
1448609869670633484,1448671368321642500
1448609869670633484,1448675780112928770
1448609869670633484,1448635636571852800
1448609869670633484,1448674624691216385
1448609869670633484,1448678190294183939
1448609869670633484,1448679514955976705
1448609869670633484,1448680982400352263
1448609869670633484,1448700458202247172
1448609869670633484,1448849827262050330
1448602861764546565,1448606379762200576
1448602861764546565,1448607106454769666
1448602861764546565,1448608031143612418
1448602861764546565,1448613610884845571
1448602861764546565,1448617329152208896
1448602861764546565,1448621003945426950
1448602861764546565,1448633738267709440
1448602861764546565,1448636597457588229
1448602861764546565,1448641464658010113
1448602861764546565,1448646683886174216
1448602861764546565,1448647409450446848
1448602861764546565,1448648231567593472
1448602861764546565,1448655429374861313
1448602861764546565,1448665295372103680
1448602861764546565,1448666440723218432
1448602861764546565,1448670509332316164
1448602861764546565,1448705197698650112
1448602861764546565,1449316470463385604
1448602861764546565,1448603631557750785
1448602861764546565,1448604537984589825
1448602861764546565,1448605016609198082
1448602861764546565,1448605854589202440
1448602861764546565,1448608018082541573
1448602861764546565,1448608089473683464
1448602861764546565,1448610373251342345
1448602861764546565,1448611787440627719
1448602861764546565,1448618692317745155
1448602861764546565,1448624252995911681
1448602861764546565,1448634084926885890
1448602861764546565,1448656098156683279
1448602861764546565,1448658433360556039
1448602861764546565,1448669286348869634
1448602861764546565,1448677536884568068
1448602861764546565,1448678524429160449
1448602861764546565,1448691370332405761
1448602861764546565,1448697946405548040
1448602861764546565,1448772325898395651
1436384151083573257,1436385156613427205
1436384151083573257,1436385366576140301
1436384151083573257,1436385388059365380
1436384151083573257,1436389302158696451
1436384151083573257,1436390158509776898
1436384151083573257,1436410770808578053
1436384151083573257,1436416469630394395
1436384151083573257,1436446184579772416
1436384151083573257,1436387431679414276
1458120453260722177,1458120809327874058
1458120453260722177,1458121344881762309
1458120453260722177,1458121379237277697
1458120453260722177,1458124697611030534
1458120453260722177,1458145042019856391
1458120453260722177,1458120822355333131
1458120453260722177,1458123741796478985
1458120453260722177,1458127260460924934
1458120453260722177,1458129907893088258
1458120453260722177,1458135451244576768
1458120453260722177,1458141701982199815
1458120453260722177,1458144590473703428
1458120453260722177,1458213199665418244
1458120453260722177,1458400286196834307
1460879991344873473,1460880770684403712
1460879991344873473,1460883851971022848
1460879991344873473,1460888645976604673
1460879991344873473,1460889933019860998
1460879991344873473,1460893673739202564
1460879991344873473,1460895437020450817
1460879991344873473,1460899341833486341
1460879991344873473,1460902303918080000
1460879991344873473,1460908840883470340
1460879991344873473,1460915163121565702
1460879991344873473,1460915451102388230
1460879991344873473,1460929986492260353
1460879991344873473,1461010920239476744
1460879991344873473,1461023223794053131
1460879991344873473,1460953827906146304
1460879991344873473,1460958096700891139
1460879991344873473,1460965564503973894
1460879991344873473,1460988479077298179
1460879991344873473,1461032848589266952
1460879991344873473,1461036776244527104
1460879991344873473,1461039524331593739
1460879991344873473,1460887664517861380
1460879991344873473,1460892580183527425
1460879991344873473,1460896839826382851
1460879991344873473,1460900780903444485
1460879991344873473,1460907738494648323
1460879991344873473,1460908647379312646
1460879991344873473,1460916225576472582
1460879991344873473,1460921836389212163
1460879991344873473,1460947977682530313
1460879991344873473,1460952230471815172
1460879991344873473,1461063929057222663
1460879991344873473,1461072850278879246
1460879991344873473,1461198301445902338
1460879991344873473,1461222888791552000
1460879991344873473,1460908793433362434
1460879991344873473,1460881695780057092
1460879991344873473,1460882003570704387
1460879991344873473,1460883674111483904
1460879991344873473,1460884300354707458
1460879991344873473,1460896812018147329
1460879991344873473,1460902122296389640
1460879991344873473,1460924979327950849
1460879991344873473,1460931647059251203
1460879991344873473,1461008176984305671
1460879991344873473,1461020222303911946
1460879991344873473,1460959812909416451
1460879991344873473,1461023858044116995
1460879991344873473,1461027758612561932
1460879991344873473,1460891691435577345
1460879991344873473,1460892685200412672
1460879991344873473,1460893780924678145
1460879991344873473,1460895511498661892
1460879991344873473,1460896935716573186
1460879991344873473,1461069149308923907
1460879991344873473,1461255202380595205
1460879991344873473,1461298092494528521
1460879991344873473,1461313476740227074
1460668712562925576,1460669002410307584
1460668712562925576,1460669152104964107
1460668712562925576,1460669459228680192
1460668712562925576,1460669522235506694
1460668712562925576,1460675783307968513
1460668712562925576,1460677440699875329
1460668712562925576,1460683533215752197
1460668712562925576,1460686512677433351
1460668712562925576,1460690114556870661
1460668712562925576,1460698747197919243
1460668712562925576,1460706749212672000
1460668712562925576,1460708747987333124
1460668712562925576,1460715299653754885
1460668712562925576,1460727280809005063
1460668712562925576,1460749950422327297
1460668712562925576,1460861069451223045
1460668712562925576,1460936276052426755
1460668712562925576,1460986152685613061
1460668712562925576,1460669011306455045
1460668712562925576,1460669330673348608
1460668712562925576,1460669567034970119
1460668712562925576,1460669597506494465
1460668712562925576,1460671898614996992
1460668712562925576,1460683879489101825
1460668712562925576,1460684999812952066
1460668712562925576,1460692436460744709
1460668712562925576,1460702174481158150
1460668712562925576,1460704802602684424
1460668712562925576,1460708539769495562
1460668712562925576,1460711293732728836
1460668712562925576,1460713043151699978
1460668712562925576,1460746032862699523
1460668712562925576,1460763955631120389
1460668712562925576,1460847173449437186
1460668712562925576,1460847813961601026
1460616911406915584,1460617346947686403
1460616911406915584,1460617468263780357
1460616911406915584,1460617599574810624
1460616911406915584,1460617846153789446
1460616911406915584,1460618899964239877
1460616911406915584,1460620832909283332
1460616911406915584,1460626899093409797
1460616911406915584,1460627073794555904
1460616911406915584,1460631293792768007
1460616911406915584,1460643479416098816
1460616911406915584,1460649030074183687
1460616911406915584,1460650187458854917
1460616911406915584,1460650748660887553
1460616911406915584,1460658173145231367
1460616911406915584,1460662635377086466
1460616911406915584,1460663326850142210
1460616911406915584,1460666471290392577
1460616911406915584,1460685579398664194
1460616911406915584,1460710172758843397
1460616911406915584,1460712088356241408
1460616911406915584,1460719609196261378
1460616911406915584,1460723599896162305
1460616911406915584,1460829352711622660
1460616911406915584,1460619143934267398
1460616911406915584,1460619925706448899
1460616911406915584,1460621956731088905
1460616911406915584,1460626275555586053
1460616911406915584,1460627765435285506
1460616911406915584,1460631454900232196
1460616911406915584,1460638391297581056
1460616911406915584,1460645112103546884
1460616911406915584,1460646915364855810
1460616911406915584,1460657388873256963
1460616911406915584,1460659459282378756
1460616911406915584,1460661514399068166
1460616911406915584,1460675842623918088
1460616911406915584,1460681958527315968
1460616911406915584,1460722101665607689
1460616911406915584,1460732065100578831
1460616911406915584,1460800842194464771
1460616911406915584,1460840536986771457
1460616911406915584,1460890902910623745
1460616911406915584,1460952028214136835
1460616911406915584,1460955079176077317
1460616911406915584,1460619344489197573
1465413015151558672,1465551746713935872
1465413015151558672,1465570886472327168
1465413015151558672,1465702249666007044
1465413015151558672,1465748392311762945
1465413015151558672,1465806014108819464
1465413015151558672,1465928654492516353
1465413015151558672,1466046839153700868
1465413015151558672,1466774179706028037
1465413015151558672,1465451803655483401
1465413015151558672,1465731339399794688
1465413015151558672,1465413864313561088
1465413015151558672,1465414075874258944
1465413015151558672,1465415171644526592
1465413015151558672,1465415593096617991
1465413015151558672,1465416712854114310
1465413015151558672,1465422090903994383
1465413015151558672,1465441046100328451
1465413015151558672,1465449550609625092
1465413015151558672,1465458282592710657
1465413015151558672,1465466986062827525
1465413015151558672,1465592968769847298
1465413015151558672,1465594470490157058
1465413015151558672,1465625608050950146
1465413015151558672,1465413260010741772
1465413015151558672,1465413696348475394
1465413015151558672,1465419753607028742
1465413015151558672,1465504674753265668
1465413015151558672,1465565847200665601
1465413015151558672,1465631815717343233
1465413015151558672,1465634684927365121
1465413015151558672,1465648802736529411
1465413015151558672,1465725825014284296
1465413015151558672,1465414238575415301
1465413015151558672,1465416327821250572
1465413015151558672,1465416366954102785
1465413015151558672,1465416418686607364
1465413015151558672,1465417241235705863
1465413015151558672,1465418485245304842
1465413015151558672,1465419030475460610
1465413015151558672,1465421460156125197
1465413015151558672,1465427206436495368
1465413015151558672,1465433045163552777
1465413015151558672,1465438246410805248
1465413015151558672,1465441258961313795
1465413015151558672,1465447932589715468
1465413015151558672,1465449611955478534
1465413015151558672,1465478767544045573
1465413015151558672,1465545234356523009
1465413015151558672,1465416147252219906
1465413015151558672,1465416381663485952
1465413015151558672,1465421948817747969
1465413015151558672,1465425322401275913
1465413015151558672,1465426091745677328
1465413015151558672,1465426936105250818
1465413015151558672,1465504677240446977
1465413015151558672,1465533395086237698
1464299631014289410,1464300398378995714
1464299631014289410,1464300665505816577
1464299631014289410,1464300902223863815
1464299631014289410,1464301511496847365
1464299631014289410,1464301917052485642
1464299631014289410,1464303208168398850
1464299631014289410,1464305632534843407
1464299631014289410,1464307327134322696
1464299631014289410,1464309587063054338
1464299631014289410,1464313590467469313
1464299631014289410,1464314348906680323
1464299631014289410,1464314488136646656
1464299631014289410,1464315609353707523
1464299631014289410,1464317118351122432
1464299631014289410,1464317828178358281
1464299631014289410,1464320082105053186
1464299631014289410,1464320275219156995
1464299631014289410,1464323268626763779
1464299631014289410,1464324390712135690
1464299631014289410,1464330479864365059
1464299631014289410,1464330686786154509
1464299631014289410,1464347746396213261
1464299631014289410,1464460680111824897
1464299631014289410,1464485563109711873
1464299631014289410,1464513064523468803
1464299631014289410,1464534544426713090
1464299631014289410,1464541291728023557
1464299631014289410,1464547251678810112
1464299631014289410,1464583442025299972
1464299631014289410,1464645515950317571
1464299631014289410,1464659272218943500
1464299631014289410,1464302763140075528
1464299631014289410,1464300885308280836
1464299631014289410,1464301950338543620
1464299631014289410,1464305134914125831
1464299631014289410,1464305765078999047
1464299631014289410,1464306312376946695
1464299631014289410,1464306534305968128
1464299631014289410,1464311881196265481
1464299631014289410,1464320538961141765
1464299631014289410,1464321362948993025
1464299631014289410,1464337467314606082
1464299631014289410,1464376400429916163
1464299631014289410,1464595533205540874
1472660557643890690,1472661126534283264
1472660557643890690,1472661375281422339
1472660557643890690,1472661463483494407
1472660557643890690,1472662061675167747
1472660557643890690,1472662096156540931
1472660557643890690,1472662427229724682
1472660557643890690,1472662532032802821
1472660557643890690,1472662903320895493
1472660557643890690,1472662997277495305
1472660557643890690,1472663076050817030
1472660557643890690,1472661290124513288
1472660557643890690,1472662233037656064
1472660557643890690,1472662379515326464
1472660557643890690,1472662597405134850
1472660557643890690,1472663359963160591
1472660557643890690,1472663437016805377
1472660557643890690,1472664765700972548
1472660557643890690,1472665851010719745
1472660557643890690,1472663835622400002
1472660557643890690,1472665902047010829
1472660557643890690,1472668825334304773
1472660557643890690,1472668956053884931
1472660557643890690,1472670250063826945
1472660557643890690,1472670513436807175
1472660557643890690,1472671071673503751
1472660557643890690,1472663560547360773
1472660557643890690,1472664469251657728
1472660557643890690,1472664698877321218
1472660557643890690,1472664703436574742
1472660557643890690,1472664854485946381
1472660557643890690,1472665080475136003
1472660557643890690,1472667914717257730
1472660557643890690,1472669613037166593
1472660557643890690,1472671392625836035
1472660557643890690,1472672810220896260
1472660557643890690,1472673341014216709
1472660557643890690,1472673422094315525
1472660557643890690,1472674633992318980
1472660557643890690,1472675785836273670
1472660557643890690,1472677970783444996
1472660557643890690,1472678946667999236
1472660557643890690,1472679497992445955
1472660557643890690,1472680337461456898
1472660557643890690,1472675149249978370
1472660557643890690,1472677193767600128
1472660557643890690,1472680140354334730
1472660557643890690,1472682979285733377
1472660557643890690,1472665170358976519
1472660557643890690,1472665211819732994
1472660557643890690,1472665460302925830
1472660557643890690,1472667123919036418
1472660557643890690,1472684075290877953
1472660557643890690,1472684638590099465
1472660557643890690,1472685443946790913
1472660557643890690,1472685610733383683
1472660557643890690,1472685737640349703
1472660557643890690,1472667385610055683
1472660557643890690,1472667590518579211
1472660557643890690,1472667882983206924
1472660557643890690,1472668096099987461
1472660557643890690,1472668097240879109
1472660557643890690,1472686776363978758
1472660557643890690,1472687150793695234
1472660557643890690,1472689189279965192
1472660557643890690,1472692805906612225
1472660557643890690,1472689241889161217
1472660557643890690,1472689517828136962
1472660557643890690,1472693385207156745
1472660557643890690,1472694569699475457
1472660557643890690,1472668661961961485
1472660557643890690,1472669018905583621
1472660557643890690,1472669532812677124
1472660557643890690,1472669840276131852
1472660557643890690,1472670274055290881
1472660557643890690,1472670562447155215
1472660557643890690,1472695710629957632
1472660557643890690,1472696607279828997
1472660557643890690,1472699078991560705
1472660557643890690,1472701283836612611
1472660557643890690,1472671086219341837
1472660557643890690,1472671292054810624
1472660557643890690,1472672714208989186
1472660557643890690,1472672718411771908
1472660557643890690,1472673545780092935
1472660557643890690,1472673619612520455
1472660557643890690,1472673798902231047
1472660557643890690,1472702591624785920
1472660557643890690,1472702981430779907
1472660557643890690,1472660815622909963
1472660557643890690,1472661113670094851
1472660557643890690,1472661187196248072
1472660557643890690,1472661190497255431
1472660557643890690,1472661963830353921
1472660557643890690,1472662222086324227
1472660557643890690,1472662240469958659
1472660557643890690,1472662275446222851
1472660557643890690,1472662330764894213
1472660557643890690,1472662413334003723
1472660557643890690,1472662679450001414
1472660557643890690,1472663103863144461
1472660557643890690,1472663161308332038
1472660557643890690,1472663248055017480
1472660557643890690,1472663327520219140
1472660557643890690,1472663952869969922
1472660557643890690,1472663958469464064
1472660557643890690,1472664970898939909
1472660557643890690,1472665623142481925
1472660557643890690,1472665660044058630
1472660557643890690,1472663491521794052
1472660557643890690,1472666924492505098
1472660557643890690,1472668373049917448
1472660557643890690,1472669197473927180
1472660557643890690,1472669303061241856
1472660557643890690,1472669312955695120
1472660557643890690,1472669450159726592
1472660557643890690,1472669459211079682
1472660557643890690,1472670542826291204
1472660557643890690,1472671794670747654
1472660557643890690,1472663487465807882
1472660557643890690,1472664743664095240
1472660557643890690,1472665287409422345
1472660557643890690,1472665752884948998
1472660557643890690,1472672652426895366
1472660557643890690,1472672704771801097
1472660557643890690,1472673615522975754
1472660557643890690,1472673954255020037
1472660557643890690,1472673977017540610
1472660557643890690,1472674030964596738
1472660557643890690,1472674443101196301
1472660557643890690,1472674840255602698
1472660557643890690,1472676709627576327
1472660557643890690,1472677444679344128
1472660557643890690,1472682182003105801
1472660557643890690,1472677632684793858
1472660557643890690,1472677954463453193
1472660557643890690,1472678906427809792
1472660557643890690,1472680154652721155
1472660557643890690,1472680706262376455
1472660557643890690,1472683323042541572
1472660557643890690,1472665346272370693
1472660557643890690,1472666483964719110
1472660557643890690,1472666510502072326
1472660557643890690,1472683522171224073
1472660557643890690,1472684352689475585
1472660557643890690,1472684500740157447
1472660557643890690,1472684948377247748
1472660557643890690,1472685152014848005
1472660557643890690,1472667184153481228
1472660557643890690,1472667794009432068
1472660557643890690,1472668344193007620
1472660557643890690,1472668605649231877
1472660557643890690,1472687162281836549
1472660557643890690,1472688547354361865
1472660557643890690,1472688855107227660
1472660557643890690,1472689576829497348
1472660557643890690,1472689596999819269
1472660557643890690,1472691156047867904
1472660557643890690,1472692799103455232
1472660557643890690,1472693835369168898
1472660557643890690,1472693905649025029
1472660557643890690,1472689749840302084
1472660557643890690,1472692198319742985
1472660557643890690,1472693467629432835
1472660557643890690,1472695228431802374
1472660557643890690,1472668666860875781
1472660557643890690,1472670579345920000
1472660557643890690,1472695454915866626
1472660557643890690,1472695748546469888
1472660557643890690,1472695960581160960
1472660557643890690,1472697552613085194
1472660557643890690,1472697898253139972
1472660557643890690,1472699742014607361
1472660557643890690,1472670751283159043
1472660557643890690,1472671070427701248
1472660557643890690,1472672263610802182
1472660557643890690,1472702118544949253
1472660557643890690,1472702696260096003
1472660557643890690,1472703092546326532
1472660557643890690,1472703331223097353
1472660557643890690,1472704597991075840
1472660557643890690,1472707722772635653
1472660557643890690,1472707818495033348
1472583667113467905,1472583881136214017
1472583667113467905,1472583940540088328
1472583667113467905,1472583958374330381
1472583667113467905,1472584506834051076
1472583667113467905,1472584543303569411
1472583667113467905,1472584701479202818
1472583667113467905,1472584850779611139
1472583667113467905,1472584974750654467
1472583667113467905,1472585384353832964
1472583667113467905,1472587228970893320
1472583667113467905,1472588337840111619
1472583667113467905,1472588656007385096
1472583667113467905,1472586792918560771
1472583667113467905,1472587092798623744
1472583667113467905,1472587103666155530
1472583667113467905,1472587411381276681
1472583667113467905,1472588760734969856
1472583667113467905,1472588803823083520
1472583667113467905,1472589586496991236
1472583667113467905,1472591495979020288
1472583667113467905,1472598682197532672
1472583667113467905,1472600061469409282
1472583667113467905,1472601588506238988
1472583667113467905,1472606381064736778
1472583667113467905,1472621007550795778
1472583667113467905,1472626141622161413
1472583667113467905,1472627877439021061
1472583667113467905,1472630020631838729
1472583667113467905,1472632149874515971
1472583667113467905,1472655958589558798
1472583667113467905,1472706116391997447
1472583667113467905,1472724160153534464
1472583667113467905,1472593373227851784
1472583667113467905,1472594533091266561
1472583667113467905,1472600802426605573
1472583667113467905,1472603397547302918
1472583667113467905,1472606663211368451
1472583667113467905,1472610555886284800
1472583667113467905,1472610936892624899
1472583667113467905,1472612458141519888
1472583667113467905,1472613458512429075
1472583667113467905,1472613682517790720
1472583667113467905,1472620535297286156
1472583667113467905,1472623523508150278
1472583667113467905,1472639178680770560
1472583667113467905,1472639772904640520
1472583667113467905,1472641331059208197
1472583667113467905,1472642518944829453
1472583667113467905,1472643109368614920
1472583667113467905,1472647716941578245
1472583667113467905,1472651627588902922
1472583667113467905,1472653395207102470
1472583667113467905,1472654250673123335
1472583667113467905,1472657735556677644
1472583667113467905,1472662866767536131
1472583667113467905,1472666788072763392
1472583667113467905,1472673888127574023
1472583667113467905,1472674886510428165
