tweet_id,reply_id
1531731787382198272,1531732306972508162
1531731787382198272,1531732809357852674
1531731787382198272,1531733540873945088
1531731787382198272,1531733978310385665
1531731787382198272,1531734128747495424
1531731787382198272,1531734670127386630
1531731787382198272,1531734862704541697
1531731787382198272,1531735582048755713
1531731787382198272,1531745040715898881
1531731787382198272,1531748422377668614
1531731787382198272,1531749214639865857
1531731787382198272,1531846998969794563
1531731787382198272,1531737278997057538
1531731787382198272,1531743885248147456
1531731787382198272,1531854252624207872
1531731787382198272,1531868860424544257
1531731787382198272,1531870188538318848
1531731787382198272,1531870871178166272
1531731787382198272,1531876025583517697
1531731787382198272,1531879021771898881
1531731787382198272,1531880724348997632
1531731787382198272,1531883613385592832
1531731787382198272,1531884886327541760
1531731787382198272,1531887209711796224
1531731787382198272,1531888871436341248
1531731787382198272,1531889612565757953
1531731787382198272,1531904398904811520
1531731787382198272,1531904545734926336
1531731787382198272,1531913692115247106
1531731787382198272,1531926869016457216
1531731787382198272,1531927574540075008
1531731787382198272,1531935285809922049
1531731787382198272,1532012367135096838
1531731787382198272,1532031888516435968
1531731787382198272,1532036715443015681
1531731787382198272,1532094869166084097
1531731787382198272,1532156126145482752
1531731787382198272,1532112461414993920
1531731787382198272,1532201963080892416
1531731787382198272,1532235000296382468
1531731787382198272,1532292307654942726
1531731787382198272,1531735237562089474
1531731787382198272,1531732705146183681
1531731787382198272,1531732923296145411
1531731787382198272,1531733100413198336
1531731787382198272,1531733377895866370
1531731787382198272,1531734261102952451
1531731787382198272,1531734277074870273
1531731787382198272,1531735042946473984
1531731787382198272,1531735229609689088
1531731787382198272,1531735532732047360
1531731787382198272,1531736271911104512
1531731787382198272,1531737168812687362
1531731787382198272,1531740347637850113
1531731787382198272,1531743704498716672
1531731787382198272,1531743786568646661
1531731787382198272,1531746233274060801
1531731787382198272,1531750460469780481
1531731787382198272,1531751097618026496
1531731787382198272,1531751682035658752
1531731787382198272,1531752771787046914
1531731787382198272,1531867907508129793
1531731787382198272,1531739353738792961
1531731787382198272,1531740799704121345
1531731787382198272,1531746713609854976
1531731787382198272,1531752872311930880
1531731787382198272,1531851538032906240
1531731787382198272,1531862702498390016
1531731787382198272,1531871687960154113
1531731787382198272,1531876595396403202
1531731787382198272,1531883848669224960
1531731787382198272,1531886034543382528
1531731787382198272,1531887742967238656
1531731787382198272,1531890386574135296
1531731787382198272,1531890673745641474
1531731787382198272,1531892235104669697
1531731787382198272,1531892805399977986
1531731787382198272,1531902119439130627
1531731787382198272,1531905087546720256
1531731787382198272,1531907204974006274
1531731787382198272,1531907254194262017
1531731787382198272,1531910598144974850
1531731787382198272,1531912235672543234
1531731787382198272,1531925106066350080
1531731787382198272,1531929599076073474
1531731787382198272,1531930962258534401
1531731787382198272,1531958813753942016
1531731787382198272,1531976119825711106
1531731787382198272,1531986915095941121
1531731787382198272,1532009168563015682
1531731787382198272,1532015784461012992
1531731787382198272,1532046974245126145
1531731787382198272,1532095575151214592
1531731787382198272,1532129682233098241
1531731787382198272,1532130113441210370
1531731787382198272,1532130661850660867
1531731787382198272,1532140615668047873
1531731787382198272,1532154778117095426
1531731787382198272,1531740447181361152
1531731787382198272,1532209169322983424
1531731787382198272,1532230150376521728
1507325185132695555,1507325916363608078
1507325185132695555,1507330499064352792
1507325185132695555,1507331524336791552
1507325185132695555,1507337771735830575
1507325185132695555,1507329043405983755
1507325185132695555,1507331629697716238
1507325185132695555,1507333210996461570
1507325185132695555,1507343941066276868
1507325185132695555,1507346960218480642
1507325185132695555,1507347653532831745
1507325185132695555,1507337347712667691
1507325185132695555,1507341740537270293
1507325185132695555,1507347986963210243
